,PINCP
75224,False
18092,False
114064,False
62895,False
24391,False
31201,True
28440,True
167476,True
70385,False
44095,True
184997,True
20322,False
42349,True
92509,False
135851,True
186967,False
173044,False
100489,False
26169,False
121088,False
8534,False
165489,False
85517,True
177751,True
114784,True
179109,False
62624,False
23693,False
4014,True
191057,True
470,False
40323,True
162754,True
179347,False
37118,False
185900,False
124877,False
67323,True
81125,True
143644,False
188204,False
195,True
136841,True
27518,True
42234,True
101578,False
125521,True
185870,False
41345,False
53287,True
95539,True
29189,False
194360,False
15826,True
191219,False
172364,True
68662,False
101777,False
170640,False
131788,False
7402,False
192093,True
95504,False
110031,False
157831,True
100060,True
167790,True
137446,True
192196,False
55263,True
125943,False
56649,False
75732,True
62208,True
174452,True
51917,False
155022,True
15230,False
143032,True
67691,True
188416,False
83939,True
19093,True
21583,False
62163,False
6715,False
125755,False
140112,True
84883,False
6364,False
47899,False
160271,False
158696,True
34393,True
14510,False
58728,False
81181,True
190407,True
86972,True
35076,True
119026,False
46677,True
115524,True
82247,True
129288,True
94037,True
13087,True
155826,False
188828,True
7919,False
37149,False
41477,False
72801,False
73090,True
92492,False
121702,False
10916,False
92692,False
97088,False
63204,False
68585,True
141424,True
88946,False
84417,True
66639,True
57397,False
110295,True
62808,True
133409,False
108753,False
41733,False
18457,True
115903,False
147070,False
148488,False
184383,True
51039,True
50870,False
87974,True
157199,False
35763,False
43649,True
32495,False
36482,False
44049,False
74116,False
26280,False
54270,True
72627,False
107999,False
27753,True
182832,True
184807,False
79068,False
177159,True
144655,True
50891,False
29518,False
24695,False
194875,True
33608,False
96931,False
165260,False
188014,False
36217,True
42941,True
125079,True
24331,True
162714,False
181795,False
15031,True
90526,False
49428,False
77558,True
160552,True
1349,False
124701,False
167573,False
10993,False
116630,False
134907,False
20379,False
825,False
195116,False
3334,False
61506,False
120539,False
46447,False
88874,False
31478,True
20983,True
165344,False
160603,False
54245,False
49395,True
122702,True
40066,True
87425,False
143481,False
195298,False
155246,True
98666,False
137582,False
69933,False
64842,True
20666,False
119904,False
17312,False
93876,False
122305,True
48436,True
168626,False
99471,False
138868,False
39119,True
150380,False
194415,False
80056,False
4554,False
135427,True
189167,False
84144,False
161372,True
8164,True
68410,True
52359,True
14118,True
54825,True
16864,False
36331,False
189786,False
137118,False
51833,True
55072,True
169851,False
97601,False
158369,False
175588,True
48421,True
66583,True
41950,True
120762,True
60552,True
5417,False
104338,True
10869,True
144476,False
150205,False
45722,True
144241,True
11613,False
67616,False
77094,True
182267,False
108334,False
83403,False
130768,True
63551,False
125866,False
105991,False
24532,False
10478,False
141547,False
127453,False
149772,False
152688,False
29720,False
98816,True
159324,False
150803,False
116321,False
172626,True
109093,False
48917,True
37823,True
48491,True
33845,False
46450,False
4879,False
122173,True
28075,True
76860,False
26532,True
65566,False
110886,True
80093,False
94597,True
135648,True
191300,False
56793,True
86365,True
136417,True
125619,True
96527,True
50618,False
79595,False
176144,True
72633,True
78149,False
161284,True
1327,False
184386,True
156666,False
61453,True
162827,True
107714,True
77572,True
30965,True
21241,False
59562,False
72883,True
171960,True
132548,False
64359,False
53142,True
9646,False
35911,True
27157,True
108254,True
168656,True
156251,False
108013,False
169191,False
124782,False
113116,True
15697,False
150220,True
113491,False
72306,True
31692,False
50324,False
139286,False
153291,True
36039,True
169799,False
158437,False
45713,False
143247,True
85726,False
163304,True
61355,True
87972,True
181441,False
168044,False
46902,True
101857,True
130285,False
79253,True
142993,True
74829,False
129187,True
145549,True
119109,False
93893,True
95312,False
155878,False
125487,True
20172,False
52774,False
97352,False
99399,True
175899,True
125118,True
7968,False
101182,False
126640,True
125836,True
62154,False
21130,True
176593,True
33470,False
65590,False
19409,False
122599,True
62197,False
39651,False
80676,True
167534,True
77808,True
8232,False
22493,True
11236,False
124575,False
67151,False
74438,True
118769,False
41818,False
150689,True
140762,False
190729,True
16343,True
36734,True
15224,False
133388,False
165819,False
110273,True
149885,False
44843,False
14023,True
101369,True
73568,False
195084,False
117829,True
3790,False
4880,False
20452,True
122879,False
52919,False
62207,True
130283,True
136890,False
41735,False
37452,True
110946,False
145909,True
82089,False
88529,False
39789,False
15543,False
123618,False
81504,False
45794,True
172556,False
37013,False
186678,True
63040,True
56557,False
67874,True
36360,False
87498,True
76188,False
63452,True
137457,True
31610,True
154066,True
69126,True
76883,False
106904,False
193468,True
167593,False
101024,True
4716,False
131866,False
27566,True
38330,False
164975,False
46990,True
194497,True
194275,False
108495,True
118353,False
30187,True
103264,True
184465,True
53918,True
192333,True
36125,False
76151,False
192517,False
70435,False
108822,False
126059,False
114558,False
104384,False
143405,False
145932,False
27667,True
191358,False
113875,False
35299,False
137276,False
43400,False
44108,True
38482,False
144937,True
87065,True
157418,False
131916,False
18186,False
193037,True
99697,False
66599,False
110081,False
130569,True
173216,False
19485,False
95096,False
123997,True
114334,True
46133,True
159865,True
109229,False
10955,False
171877,False
178986,True
35843,False
112077,True
28625,True
89938,True
168792,False
96038,True
58845,False
140539,True
97472,False
112482,False
135328,True
115175,False
172359,True
96988,False
58997,True
186049,False
60025,False
92784,True
65320,True
118139,True
63832,True
169503,False
128937,True
168386,False
125015,False
68761,True
94008,False
100205,False
63482,False
136838,True
109848,False
113100,False
179507,False
10765,False
77034,False
70464,True
159032,True
10341,True
33240,True
68107,False
195252,False
45251,False
5259,False
108040,True
165095,False
128804,False
108051,False
165331,False
62978,True
155459,False
78060,True
31574,False
52761,False
146937,True
79686,True
20096,True
57135,False
97908,True
189956,False
97221,True
156080,True
82964,False
182729,False
117114,False
13608,True
4966,False
153582,True
31222,False
123754,True
669,False
14169,False
137132,False
72600,False
114534,False
36373,False
36634,True
57484,True
140138,False
100444,True
44094,True
167207,True
151224,True
49039,True
78360,False
140037,False
118160,False
53132,False
64013,False
86031,True
47444,True
125463,True
97411,False
8245,False
52219,False
81105,True
82620,True
58482,False
135649,True
171000,False
123427,False
11934,False
155974,False
102668,True
115546,True
121165,True
191227,False
15335,False
26286,False
89347,False
121347,False
8838,True
128657,False
129277,False
104471,True
16294,True
161190,True
121412,True
67547,False
83491,False
130449,False
62529,True
114170,True
123203,True
23659,False
104879,False
111674,False
19428,True
12032,False
114409,True
127652,True
125668,False
165966,False
30438,False
140731,False
76253,False
87525,False
127080,True
139081,False
164346,False
25774,False
179360,False
143358,True
65669,False
16320,True
7064,False
55820,False
174048,False
167921,True
166726,True
79963,True
24983,False
178273,False
62031,True
68794,False
145665,True
89699,False
1849,False
78956,True
166546,False
666,False
81064,False
4989,False
115247,False
21660,True
129630,False
15760,True
68208,True
145387,True
136031,False
28488,False
648,False
19864,True
67916,False
99705,True
139420,False
72769,True
54200,True
36377,False
23079,False
125143,True
104036,False
84044,False
10062,False
152539,False
160335,False
177586,False
35788,True
138652,False
13042,False
58561,False
112001,False
134404,False
109383,False
34045,True
94647,False
133066,False
103356,True
60484,True
28565,True
118008,True
11445,False
143566,False
82515,False
108149,True
110748,True
129130,False
17755,False
89924,True
168306,True
57434,False
17903,False
81361,True
195465,False
166345,False
35100,False
167700,False
54095,False
156065,False
161196,False
74700,False
166863,False
150269,False
134910,False
96661,True
156747,True
157844,False
113902,False
40767,False
916,False
48861,True
76033,False
160352,True
77534,False
62222,False
90991,False
119137,False
102898,True
138300,False
22971,False
189255,False
2858,False
100707,True
165721,True
37723,False
80940,False
66295,True
70735,True
115334,True
182523,False
141876,False
42354,False
116813,False
112924,False
49191,True
120015,True
139484,False
170762,True
185495,True
193910,True
91210,True
125971,True
67146,True
42052,False
178939,True
126856,False
162635,True
70461,False
796,False
194979,True
131303,True
588,False
117903,False
91951,True
101702,True
68106,True
26459,True
89848,False
3002,False
104717,False
66331,True
106088,False
105739,True
194160,False
194627,True
186156,True
131499,False
148264,True
127579,False
194291,True
192902,False
88737,False
42485,False
161799,False
168565,False
167533,True
138575,True
100552,True
166175,False
156342,True
149794,False
29995,False
69403,False
145214,False
156440,True
156769,False
107864,False
99185,False
173420,True
86232,False
116202,True
32558,False
183154,False
107536,False
160048,False
88457,True
141678,False
88264,True
37794,False
43231,True
111833,False
156319,True
94881,True
90308,False
114541,True
144940,True
109132,True
95822,False
135970,True
17856,False
130962,True
129847,False
193155,True
126015,False
73491,True
92310,True
52629,False
185670,False
21935,False
100899,False
27843,False
54589,False
129891,False
58157,True
68590,True
176369,False
158751,False
122633,True
150323,True
164273,False
103381,True
90672,True
54183,False
112032,False
94380,False
181924,False
153411,False
44575,True
123631,False
32482,False
39841,False
134196,False
81895,False
7854,True
176993,True
44004,True
138020,True
47735,False
6767,False
72417,True
29236,False
23405,True
148453,True
189930,True
50962,False
166754,False
2373,True
28048,False
40308,True
76804,False
66087,False
188533,False
146386,True
119582,False
118821,True
155789,False
62947,False
153244,True
98051,True
125151,True
87347,False
44142,False
153748,True
72077,False
115007,False
8622,False
167288,False
98152,True
163690,True
92888,False
221,False
24649,False
9971,False
142486,True
41418,False
186747,True
133236,False
127612,False
143175,True
121656,False
20227,True
144695,False
192910,False
96093,True
194294,False
141419,True
10957,False
145637,False
186096,False
74156,True
88044,True
185247,False
134013,True
11715,False
47152,False
132404,False
163788,False
113788,False
11970,True
155840,False
29712,True
145751,False
42599,False
138581,False
109509,False
91428,False
163306,True
66481,True
110926,True
91860,False
44098,False
125931,False
155993,False
137625,True
180404,True
22078,False
68819,True
185492,False
